ID,G+C content,Contig size,Number of hits,Maximum coverage,Median coverage,Average coverage,Variance of coverage,Best hit,Prediction
NODE_28_length_33957_cov_20.047696,37.00856966163089,33957,12,0.04997496834231528,0.0017669405424507465,0.011183261183261184,0.00021556857967762995,NZ_CP034094.1,Chromosome
NODE_29_length_33342_cov_41.006429,49.98800311918901,33342,16,0.0017995321216483715,0.0016645672125247435,0.001578339631695759,7.509688204478749e-08,NZ_CP020506.1,Chromosome
NODE_30_length_32950_cov_54.052500,46.25189681335357,32950,15,0.04658573596358118,0.029074355083459787,0.021199797673242284,0.00031788325889356325,NZ_CP034168.1,Chromosome
NODE_31_length_32034_cov_38.086932,55.51913591808703,32034,536,0.1268027720546919,0.006461884247986514,0.019925366145485346,0.0007586582571700992,NZ_CP028200.1,Chromosome
NODE_32_length_31989_cov_39.484249,49.26693550908125,31989,852,0.12382381443621245,0.02400825283691269,0.01951896022943333,0.00013529036614481302,NZ_AXDH01000152.1,Chromosome
NODE_33_length_30402_cov_18.773322,61.54200381553845,30402,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_34_length_30094_cov_11.652219,56.10088389712235,30094,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_35_length_28909_cov_4.513343,35.94036459234149,28909,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_36_length_28817_cov_29.809992,49.10643023215463,28817,319,0.6150189124475136,0.01565048408925287,0.05473051598004182,0.017451665398298125,NZ_CP020506.1,Chromosome
NODE_37_length_27725_cov_4.100434,33.03155996393147,27725,1,0.004436429215509468,0.004436429215509468,0.004436429215509468,0.0,NZ_CP020005.1,Chromosome
NODE_38_length_27343_cov_14.895229,64.40039498226237,27343,1,0.026734447573419157,0.026734447573419157,0.026734447573419157,0.0,NZ_CP027855.1,Chromosome
NODE_39_length_26043_cov_15.072264,49.218600007679605,26043,75,0.020158967860845523,0.0021118918711361978,0.002296714408222299,4.371669653343429e-06,NZ_CP028952.1,Chromosome
NODE_40_length_25959_cov_3.392874,68.06117338880543,25959,11,0.1146808428675989,0.028545013290188374,0.042833279051931544,0.0008116982041774859,NZ_CP031082.1,Chromosome
NODE_41_length_25551_cov_27.267454,31.42734139564009,25551,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_42_length_25334_cov_199.028601,50.742085734585935,25334,762,0.32134680666298254,0.002170995500118418,0.024232371008885593,0.0024832730491540994,NZ_CP029000.1,Chromosome
NODE_43_length_25172_cov_35.718915,52.133322739551886,25172,2,0.00576036866359447,0.0037740346416653423,0.0037740346416653423,3.945522846673144e-06,NZ_CP020529.1,Chromosome
NODE_44_length_24845_cov_9.098064,55.52022539746428,24845,101,0.14453612396860535,0.07168444355001007,0.06360345030276826,0.0016141319094345279,NZ_CP029225.1,Chromosome
NODE_45_length_23229_cov_494.671399,32.07197899177752,23229,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_46_length_22314_cov_9.484164,35.83848704848974,22314,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_47_length_20932_cov_59.184797,36.05962163195108,20932,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_48_length_20305_cov_72.986321,35.79906426988426,20305,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_49_length_17742_cov_3.708882,37.83677150264908,17742,2,0.14558674332093338,0.14485401871265924,0.14485401871265924,5.368853515705091e-07,NZ_CP020005.1,Chromosome
NODE_50_length_17726_cov_3.639862,68.45876114182556,17726,8,0.29764188198127045,0.025668509534017826,0.0826540110572041,0.011891797090485124,NZ_CP022193.1,Chromosome
NODE_51_length_16301_cov_12.894559,47.41426906324765,16301,57,0.003680755781853874,0.0033126802036684867,0.002999493088896709,3.974180380513034e-07,NZ_CP028931.1,Chromosome
NODE_52_length_16147_cov_62.775603,29.38626370223571,16147,3,0.025763299684151853,0.02409116244503623,0.024586610515885305,6.980518741448217e-07,NZ_CP020005.1,Chromosome
NODE_53_length_15920_cov_190.569808,55.86683417085427,15920,4,0.058103015075376886,0.015358040201005025,0.02446608040201005,0.0004037155390646701,NZ_NPIJ01000072.1,Chromosome
NODE_54_length_15139_cov_445.434699,32.49884404518132,15139,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_55_length_14727_cov_6.834992,34.63027093094317,14727,38,0.25402322265227134,0.014802743260677667,0.03308459578361263,0.0020117693799733076,NZ_CP034581.1,Chromosome
NODE_56_length_14658_cov_44.584674,60.40387501705553,14658,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_57_length_14638_cov_18.211205,55.75215193332423,14638,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_58_length_14265_cov_58.438213,56.24255169996495,14265,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_59_length_13974_cov_3.762411,35.62330041505653,13974,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_60_length_13672_cov_29.767276,32.23376243417203,13672,46,0.02128437682855471,0.00994733762434172,0.011942847329992115,6.310545807421875e-05,NZ_CP027502.1,Chromosome
NODE_61_length_13528_cov_18.400059,36.81253696037847,13528,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_62_length_13422_cov_139.016608,35.65042467590523,13422,6,0.09573834003874236,0.03285650424675905,0.038195996622460635,0.0007097964433304893,NZ_CP020524.1,Chromosome
NODE_63_length_13164_cov_8.814326,54.20844728046187,13164,2,0.007900334244910361,0.007900334244910361,0.007900334244910361,0.0,NZ_CP028967.1,Chromosome
NODE_64_length_12847_cov_503.578096,33.29181910173581,12847,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_65_length_12470_cov_16.720902,33.3279871692061,12470,97,0.3842822774659182,0.004250200481154771,0.012749774717052886,0.0029070297481349626,NZ_CP034576.1,Chromosome
NODE_66_length_12407_cov_3.792098,69.04972999113404,12407,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_67_length_12276_cov_179.079044,36.608015640273706,12276,3,0.004398826979472141,0.004398826979472141,0.004398826979472141,0.0,NZ_CP029215.1,Chromosome
NODE_68_length_12137_cov_11.386525,38.57625442860674,12137,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_69_length_12047_cov_1006.316795,55.06765169751805,12047,5,0.00771976425666141,0.006640657425085084,0.007039096870590188,3.09790775537297e-07,NZ_CP029232.1,Chromosome
NODE_70_length_12046_cov_8.060545,54.69035364436328,12046,52,0.003735679893740661,0.003237589241241906,0.0032599394628283884,1.7524412329277865e-08,NZ_CP024876.1,Chromosome
NODE_71_length_12019_cov_181.558927,36.059572343789,12019,7,0.004492886263416257,0.004492886263416257,0.0038867031961299374,4.899438814195357e-07,NZ_CP029215.1,Chromosome
NODE_72_length_11761_cov_6.553819,31.170818807924498,11761,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_73_length_11742_cov_7.401814,67.86748424459206,11742,2,0.19264179867143588,0.1032192130812468,0.1032192130812468,0.00799639881363469,NZ_CP022192.1,Chromosome
NODE_74_length_11705_cov_19.535365,51.18325501922256,11705,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_75_length_11372_cov_399.402580,49.76257474498769,11372,175,0.20304256067534296,0.024885684136475555,0.044115873574192256,0.0016781405856583173,NZ_CP023479.1,Chromosome
NODE_76_length_11350_cov_3.711377,38.87224669603524,11350,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_77_length_11328_cov_357.702031,59.269067796610166,11328,110,0.614406779661017,0.004855225988700565,0.03437580251669235,0.0076787397503790145,NZ_CP020508.1,Chromosome
NODE_78_length_11135_cov_11.386913,61.221374045801525,11135,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_79_length_11023_cov_3.691648,68.76530889957363,11023,5,0.3264991381656536,0.1981311802594575,0.20404608545767938,0.010216067977713364,NZ_CP031080.1,Chromosome
NODE_80_length_10907_cov_1281.110487,36.05024296323462,10907,1,0.0653708627486935,0.0653708627486935,0.0653708627486935,0.0,NZ_CP034095.1,Chromosome
NODE_81_length_10830_cov_41.138469,61.717451523545705,10830,70,0.2723915050784857,0.03619575253924284,0.05142857142857143,0.003910705219926078,NZ_CP019247.1,Chromosome
NODE_82_length_10696_cov_4.480124,69.4278234854151,10696,3,0.5325355272999253,0.21054599850411368,0.3019197207678883,0.02697372179137638,NZ_CP031080.1,Chromosome
NODE_83_length_10438_cov_17.092651,35.2845372676758,10438,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_84_length_10089_cov_15.045944,34.30468827435821,10089,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_85_length_10081_cov_39.358269,33.994643388552724,10081,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_86_length_10066_cov_3.561382,37.42300814623485,10066,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_87_length_10007_cov_6509.220961,35.13540521634856,10007,4,0.14100129909063655,0.02098531028280204,0.0467422804037174,0.0030701022275313647,NZ_CP034097.1,Chromosome
NODE_88_length_9828_cov_3966.871790,37.464387464387464,9828,2,0.05331705331705332,0.04415954415954416,0.04415954415954416,8.385997396986408e-05,NZ_CP034094.1,Chromosome
NODE_89_length_9714_cov_3.562688,66.72843318921144,9714,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_90_length_9419_cov_4.513029,69.75262766748062,9419,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_91_length_9414_cov_3.415322,67.65455704270236,9414,3,0.21892925430210325,0.21892925430210325,0.14956447843637136,0.009622944261806442,NZ_CP028969.1,Chromosome
NODE_92_length_9169_cov_3.821483,36.645217580979384,9169,1,0.02999236557967063,0.02999236557967063,0.02999236557967063,0.0,NZ_CP028164.1,Chromosome
NODE_93_length_9090_cov_4.083453,33.17931793179318,9090,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_94_length_8996_cov_20.371099,57.19208537127612,8996,473,0.15973766118274788,0.02289906625166741,0.03844814279684558,0.0010366295968317577,NZ_CP024876.1,Chromosome
NODE_95_length_8917_cov_16.818551,47.213188292026466,8917,53,0.4824492542334866,0.3155769877761579,0.25365371634846307,0.0326932346427741,NZ_NPII01000037.1,Chromosome
NODE_96_length_8916_cov_45.441937,51.82817406908928,8916,40,0.2668236877523553,0.019122925078510544,0.05794919246298788,0.007684251702080693,NZ_CP019272.1,Chromosome
NODE_97_length_8886_cov_22.102253,40.07427413909521,8886,6,0.0059644384424938105,0.0059644384424938105,0.0059644384424938105,0.0,NZ_CP029215.1,Chromosome
NODE_98_length_8852_cov_136.823235,35.551287844554906,8852,1,0.015363759602349751,0.015363759602349751,0.015363759602349751,0.0,NZ_CP034095.1,Chromosome
NODE_99_length_8831_cov_13.597653,46.48397689955837,8831,590,0.865020948929906,0.006114822783376741,0.02370347907698036,0.004581717992316868,NZ_CP028954.1,Chromosome
NODE_100_length_8754_cov_28.119439,54.1809458533242,8754,279,0.35595156499885766,0.040324423120859036,0.05543354272046041,0.0034591206638136056,NZ_CP016160.1,Chromosome
NODE_101_length_8723_cov_31.770189,52.6539034735756,8723,332,0.17528373266078184,0.03186976957468761,0.05016753935379256,0.0017094409895036405,NZ_CP028817.1,Chromosome
NODE_102_length_8701_cov_241.806153,54.56844040914837,8701,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_103_length_8698_cov_3.597709,65.03793975626581,8698,2,0.3722694872384456,0.22338468613474363,0.22338468613474363,0.022166683999688904,NZ_CP031080.1,Chromosome
NODE_104_length_8505_cov_3.271598,34.732510288065846,8505,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_105_length_8464_cov_4.458913,36.16493383742911,8464,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_106_length_8427_cov_167.536073,38.07998101340928,8427,3,0.006526640560104427,0.006526640560104427,0.006526640560104427,0.0,NZ_CP029215.1,Chromosome
NODE_107_length_8342_cov_55.223000,51.7621673459602,8342,53,0.08559098537520979,0.018700551426516422,0.02655125461972379,0.0002066889338792986,NZ_PJQO01000054.1,Chromosome
NODE_108_length_8285_cov_2.822722,67.1937235968618,8285,3,0.06010863005431503,0.009173204586602294,0.026151679742506536,0.0005765372372393153,NZ_CP031079.1,Chromosome
NODE_109_length_8274_cov_4.028106,36.77785835146241,8274,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_110_length_8244_cov_26.947613,61.547792333818535,8244,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_111_length_8097_cov_3.528849,30.986785229097197,8097,172,0.010250710139557861,0.006669136717302705,0.006670572793253889,1.8870793053021714e-07,NZ_CP027504.1,Chromosome
NODE_112_length_8083_cov_34.404709,57.71372015340839,8083,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_113_length_8057_cov_2.716071,51.172893136403125,8057,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_114_length_8026_cov_13.913562,55.332668826314475,8026,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_115_length_8011_cov_90.633484,30.258394707277493,8011,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_116_length_7964_cov_8.584271,51.531893520843795,7964,19,0.37041687594173783,0.12995981918633853,0.15191387559808614,0.007250653900079461,NZ_CP027853.1,Chromosome
NODE_117_length_7962_cov_124.092956,63.702587289625725,7962,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_118_length_7934_cov_2.789694,67.24224855054197,7934,5,0.5229392488026217,0.18099319384925636,0.25122258633728256,0.04176805125776438,NZ_CP031079.1,Chromosome
NODE_119_length_7797_cov_19.056704,34.28241631396691,7797,23,0.13979735795818904,0.03719379248428883,0.05749145434977778,0.0026805342644958393,NZ_CP020524.1,Chromosome
NODE_120_length_7760_cov_55.207138,58.91752577319588,7760,173,0.5467783505154639,0.007731958762886598,0.04535486562183422,0.007447742855473227,NZ_CP020506.1,Chromosome
NODE_121_length_7749_cov_332.284507,38.80500709769002,7749,42,0.1826042069944509,0.149567686153052,0.12345064493728837,0.002504358014626189,NZ_MAOO01000084.1,Chromosome
NODE_122_length_7662_cov_3034.565006,53.471678412947014,7662,1,0.005742625946228139,0.005742625946228139,0.005742625946228139,0.0,NZ_CP024879.1,Chromosome
NODE_123_length_7652_cov_4.320258,69.3674856246733,7652,1,0.080893883951908,0.080893883951908,0.080893883951908,0.0,NZ_CP029211.1,Chromosome
NODE_124_length_7595_cov_37.000000,34.48321263989467,7595,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_125_length_7563_cov_22.255860,59.209308475472696,7563,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_126_length_7558_cov_3.173264,68.72188409632177,7558,1,0.11709446943635883,0.11709446943635883,0.11709446943635883,0.0,NZ_CP031082.1,Chromosome
NODE_127_length_7512_cov_387.098699,51.50425985090522,7512,233,0.8434504792332268,0.12486687965921192,0.1281040464012944,0.023173918460757104,NZ_CP020506.1,Chromosome
NODE_128_length_7512_cov_119.912834,32.601171458998934,7512,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_129_length_7322_cov_42.077749,35.87817536192297,7322,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_130_length_7254_cov_3.510488,34.918665563826856,7254,1,0.06672180865729253,0.06672180865729253,0.06672180865729253,0.0,NZ_CP020005.1,Chromosome
NODE_131_length_7207_cov_106.267478,36.90856112113223,7207,4,0.40432912446232827,0.40432912446232827,0.33120577216594976,0.016041073953180857,NZ_CP028929.1,Chromosome
NODE_132_length_7156_cov_49.672159,32.2945779765232,7156,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_133_length_7061_cov_2.506709,52.98116414105651,7061,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_134_length_7048_cov_5.575290,35.357548240635644,7048,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_135_length_7012_cov_7.811413,38.40559041642898,7012,15,0.7390188248716486,0.18054763262977752,0.23157444381061038,0.037674502417662944,NZ_CP027504.1,Chromosome
NODE_136_length_6981_cov_24.067283,34.88038962899298,6981,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_137_length_6973_cov_6996.405030,31.019647210669728,6973,2,0.03699985658970314,0.0207944930446006,0.0207944930446006,0.0002626138076289383,NZ_CP034097.1,Chromosome
NODE_138_length_6965_cov_9.591462,29.691313711414214,6965,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_139_length_6909_cov_502.944120,57.95339412360689,6909,3,0.1305543493993342,0.020118685772181212,0.051575240025088044,0.003161869256091981,NZ_NPIJ01000072.1,Chromosome
NODE_140_length_6884_cov_2612.539025,57.26321905868681,6884,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_141_length_6816_cov_253.501405,60.54870892018779,6816,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_142_length_6686_cov_3.338561,31.93239605145079,6686,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_143_length_6669_cov_13835.384336,52.931473984105565,6669,72,0.5525566051881842,0.01904333483280852,0.11458281268222789,0.03553452626596074,NZ_CP024876.1,Chromosome
NODE_144_length_6643_cov_11803.723437,36.0680415474936,6643,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_145_length_6628_cov_4.089000,38.8050694025347,6628,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_146_length_6613_cov_3.286215,38.49992439135037,6613,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_147_length_6612_cov_11336.301205,52.26860254083485,6612,94,0.39458560193587416,0.04219600725952813,0.06074706207926272,0.00467483524825154,NZ_LZCZ01000035.1,Chromosome
NODE_148_length_6561_cov_668.387796,35.34522176497485,6561,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_149_length_6534_cov_40.315944,50.658096112641566,6534,143,0.17263544536271808,0.1111111111111111,0.09742797759326684,0.001512675999316028,NZ_CP020508.1,Chromosome
NODE_150_length_6527_cov_15.540637,33.07798375976712,6527,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_151_length_6521_cov_5.921126,34.93329243980985,6521,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_152_length_6498_cov_1535.684619,57.24838411819021,6498,17,0.2774699907663897,0.24145891043397968,0.19485633588615503,0.00417085932027757,NZ_NPIJ01000066.1,Chromosome
NODE_153_length_6496_cov_518.315634,26.83189655172414,6496,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_154_length_6468_cov_63.853111,57.730364873222015,6468,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_155_length_6383_cov_31.304836,49.16183612721291,6383,47,0.9929500234999217,0.020679931066896445,0.19547268175772747,0.09077515087576334,NZ_LT991956.1,Chromosome
NODE_156_length_6315_cov_36.888658,32.22486144101346,6315,47,0.1250989707046714,0.00870942201108472,0.02058590657165479,0.0010236588951830262,NZ_CP034581.1,Chromosome
NODE_157_length_6294_cov_304.354223,55.338417540514776,6294,1,0.14918970448045757,0.14918970448045757,0.14918970448045757,0.0,NZ_NPIJ01000072.1,Chromosome
NODE_158_length_6290_cov_3.178669,67.48807631160572,6290,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_159_length_6137_cov_5.087142,42.38227146814405,6137,4,0.5308782792895551,0.4428874042691869,0.35811471402965617,0.04100315055167612,NZ_CP029221.1,Chromosome
NODE_160_length_6130_cov_469.753416,59.83686786296901,6130,105,0.21451876019575855,0.07585644371941272,0.057192573603666585,0.0014588545699685028,NZ_CP028952.1,Chromosome
NODE_161_length_6113_cov_28.942060,32.046458367413706,6113,302,0.13610338622607557,0.016685751676754457,0.046019069120959245,0.0026721580084867794,NZ_CP034168.1,Chromosome
NODE_162_length_6105_cov_10.847934,50.990990990990994,6105,18,0.5788697788697789,0.01760851760851761,0.1422786422786423,0.03528440103833679,NZ_CP028954.1,Chromosome
NODE_163_length_6097_cov_41.436941,58.110546170247666,6097,176,0.31556503198294245,0.09537477447925209,0.12215210162971357,0.0070177512777273516,NZ_CP029225.1,Chromosome
NODE_164_length_6086_cov_14.003482,54.53499835688466,6086,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_165_length_6077_cov_10.098970,32.7299654434754,6077,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_166_length_6048_cov_2.460370,67.47685185185185,6048,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_167_length_6035_cov_20.572575,34.10107705053853,6035,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_168_length_6015_cov_3.894966,30.723192019950126,6015,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_169_length_6007_cov_28.929772,56.98351922756784,6007,2,1.0001664724488097,1.0001664724488097,1.0001664724488097,0.0,NZ_CP028817.1,Chromosome
NODE_170_length_5995_cov_5.824579,34.712260216847376,5995,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_171_length_5991_cov_4.643699,65.7486229344016,5991,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_172_length_5983_cov_132.473853,30.95437071703159,5983,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_173_length_5958_cov_29.175335,33.215844243034574,5958,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_174_length_5923_cov_310.909339,58.21374303562384,5923,126,0.6505149417524902,0.26194496032416004,0.243303613301925,0.027958826658121116,NZ_CP028999.1,Chromosome
NODE_175_length_5810_cov_2.808514,36.00688468158348,5810,4,0.007228915662650603,0.007228915662650603,0.007228915662650603,0.0,NZ_CP027516.1,Chromosome
NODE_176_length_5747_cov_2054.304287,55.02001044022968,5747,1,0.13119888637550026,0.13119888637550026,0.13119888637550026,0.0,NZ_CP024042.1,Chromosome
NODE_177_length_5713_cov_180.533934,52.80938211097497,5713,1,0.14458253106949062,0.14458253106949062,0.14458253106949062,0.0,NZ_NPIJ01000072.1,Chromosome
NODE_178_length_5694_cov_20.258556,34.42219880576045,5694,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_179_length_5670_cov_2.214782,67.67195767195767,5670,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_180_length_5649_cov_179.525027,47.15878916622411,5649,1,0.010798371393166932,0.010798371393166932,0.010798371393166932,0.0,NZ_CP028175.1,Chromosome
NODE_181_length_5626_cov_44.155268,50.51546391752577,5626,175,1.004265908282972,0.14735158194098827,0.1853486364328881,0.04852123264932775,NZ_CP028817.1,Plasmid
NODE_182_length_5617_cov_12308.887451,49.9910984511305,5617,3,0.035072102545842976,0.026882677585899947,0.029612485905880958,1.4903706927675087e-05,NZ_MAOO01000033.1,Chromosome
NODE_183_length_5600_cov_3.023805,60.69642857142857,5600,61,0.49107142857142855,0.12928571428571428,0.1556615925058548,0.028867963098300323,NZ_CP019262.1,Chromosome
NODE_184_length_5589_cov_5.091254,36.37502236536053,5589,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_185_length_5533_cov_3.811062,36.273269474064705,5533,1,0.006867883607446231,0.006867883607446231,0.006867883607446231,0.0,NZ_CP034097.1,Chromosome
NODE_186_length_5507_cov_2.997799,37.116397312511346,5507,2,0.6971127655710914,0.500363174142001,0.500363174142001,0.03871040172751394,NZ_CP020003.1,Chromosome
NODE_187_length_5494_cov_4.058467,36.85839097196942,5494,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_188_length_5488_cov_116.844653,39.43148688046647,5488,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_189_length_5427_cov_21.287602,33.66500829187397,5427,25,0.05749032614704257,0.05472636815920398,0.04338308457711443,0.00035903464204817216,NZ_CP027498.1,Chromosome
