ID,G+C content,Contig size,Number of hits,Maximum coverage,Median coverage,Average coverage,Variance of coverage,Best hit,Prediction
NODE_27_length_26070_cov_162.623294,63.36018411967779,26070,1,0.09278864595320291,0.09278864595320291,0.09278864595320291,0.0,NZ_CP022192.1,Chromosome
NODE_28_length_25731_cov_7.843784,66.34798492091252,25731,3,0.05262135167696553,0.022307722202790408,0.025883175935641833,0.0004214085340704793,NZ_CP020900.1,Chromosome
NODE_29_length_22462_cov_80.169902,69.49959932330158,22462,1,0.04581070251981124,0.04581070251981124,0.04581070251981124,0.0,NZ_CP022191.1,Chromosome
NODE_30_length_20203_cov_8.265039,68.43043112409048,20203,6,0.10498440825619958,0.05199722813443548,0.054125624907192,0.000936040894893893,NZ_CP022191.1,Chromosome
NODE_31_length_19356_cov_564.593337,64.93077082041744,19356,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_32_length_18104_cov_9.003047,68.07887759611135,18104,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_33_length_16208_cov_287.383087,66.5720631786772,16208,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_34_length_14898_cov_8.277976,69.4321385420862,14898,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_35_length_14372_cov_81.541315,69.9206790982466,14372,14,0.04752296131366546,0.03145004174784303,0.028378593296489202,0.00024844017914074054,NZ_CP029232.1,Chromosome
NODE_36_length_13957_cov_8.189181,59.40388335602207,13957,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_37_length_13668_cov_284.763755,60.030728709394204,13668,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_38_length_11868_cov_7.580547,67.56825075834176,11868,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_39_length_11324_cov_9.419647,68.78311550688802,11324,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_40_length_10248_cov_9.472775,69.11592505854802,10248,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_41_length_9874_cov_10.754965,70.35649179663763,9874,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_42_length_9412_cov_7.986855,66.84020399490012,9412,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_43_length_8152_cov_572.302705,65.05152109911678,8152,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_44_length_7649_cov_10.860416,71.77408811609361,7649,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_45_length_5958_cov_7.862443,57.98925814031554,5958,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_46_length_5695_cov_348.128723,63.82791922739245,5695,1,0.0064969271290605795,0.0064969271290605795,0.0064969271290605795,0.0,NZ_CP020926.1,Chromosome
NODE_47_length_5636_cov_21.728364,56.0681334279631,5636,18,0.33339247693399576,0.1989886444286728,0.16915069789448783,0.011845143080500945,NZ_CP028919.1,Chromosome
NODE_48_length_4957_cov_278.110363,59.08815816017753,4957,3,0.03288279201129716,0.03288279201129716,0.03194136238316186,1.7725794894619265e-06,NZ_CP022195.1,Chromosome
NODE_49_length_4827_cov_8.165968,57.281955666045164,4827,1,0.011808576755748913,0.011808576755748913,0.011808576755748913,0.0,NZ_CP028919.1,Chromosome
NODE_50_length_4692_cov_428.079362,65.49445865302643,4692,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_51_length_3514_cov_273.118531,62.69208878770632,3514,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_52_length_3499_cov_10.975029,65.50442983709631,3499,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_53_length_3486_cov_11.218304,66.78141135972461,3486,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_54_length_2779_cov_10.666667,65.13134220942786,2779,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_55_length_2433_cov_319.419260,65.39251952322236,2433,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_56_length_2211_cov_12.269017,68.11397557666214,2211,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_57_length_2183_cov_14.569549,73.79752633989922,2183,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_58_length_2106_cov_11.363725,70.94017094017094,2106,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_59_length_2030_cov_368.905823,67.19211822660098,2030,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_60_length_1967_cov_368.666318,66.4972038637519,1967,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_61_length_1936_cov_11.926103,67.2004132231405,1936,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_62_length_1808_cov_22.027382,72.51106194690266,1808,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_63_length_1740_cov_27.486053,70.97701149425288,1740,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_64_length_1669_cov_11.123916,72.31875374475734,1669,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_65_length_1661_cov_15.265255,66.46598434677905,1661,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_66_length_1649_cov_7.173777,71.43723468768951,1649,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_67_length_1606_cov_639.478401,67.37235367372354,1606,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_68_length_1365_cov_22.541985,72.89377289377289,1365,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_69_length_1285_cov_29.887805,67.62645914396887,1285,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_70_length_1187_cov_14.062721,73.71524852569503,1187,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_71_length_1162_cov_11.866305,67.12564543889845,1162,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_72_length_1014_cov_12.290928,72.97830374753451,1014,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_73_length_532_cov_419.155136,71.05263157894737,532,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_74_length_395_cov_410.667647,66.58227848101266,395,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_75_length_388_cov_6.372372,78.35051546391753,388,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_76_length_354_cov_11.471572,74.29378531073446,354,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_77_length_336_cov_17.149466,67.85714285714286,336,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_78_length_317_cov_18.908397,68.45425867507886,317,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_79_length_277_cov_14.126126,74.0072202166065,277,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_80_length_266_cov_5.099526,71.80451127819549,266,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_81_length_258_cov_6.517241,72.86821705426357,258,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_82_length_227_cov_17.098837,73.12775330396475,227,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_83_length_227_cov_9.360465,71.80616740088105,227,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_84_length_192_cov_15.328467,71.35416666666667,192,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_85_length_177_cov_8.295082,75.70621468926554,177,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_86_length_150_cov_5.326316,75.33333333333333,150,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_87_length_147_cov_3.336957,72.10884353741497,147,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_88_length_125_cov_303.314286,52.0,125,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_89_length_113_cov_19.293103,69.91150442477876,113,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_90_length_110_cov_270.254545,60.90909090909091,110,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_91_length_106_cov_267.274510,78.30188679245283,106,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_92_length_94_cov_1643.179487,71.27659574468085,94,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_93_length_91_cov_1390.194444,71.42857142857143,91,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_94_length_91_cov_871.555556,79.12087912087912,91,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_95_length_91_cov_269.944444,78.02197802197803,91,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_96_length_87_cov_847.968750,79.3103448275862,87,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_97_length_87_cov_774.375000,78.16091954022988,87,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_98_length_86_cov_2.806452,75.5813953488372,86,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_99_length_81_cov_318.076923,81.48148148148148,81,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_100_length_81_cov_265.615385,80.24691358024691,81,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_101_length_81_cov_265.230769,79.01234567901234,81,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_102_length_81_cov_261.384615,80.24691358024691,81,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_103_length_81_cov_260.807692,80.24691358024691,81,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_104_length_80_cov_1099.400000,80.0,80,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_105_length_80_cov_518.640000,77.5,80,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_106_length_80_cov_14.280000,67.5,80,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_107_length_77_cov_1122.727273,76.62337662337663,77,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_108_length_76_cov_284.476190,71.05263157894737,76,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_109_length_74_cov_860.368421,79.72972972972973,74,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_110_length_74_cov_289.842105,78.37837837837837,74,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_111_length_72_cov_2.823529,77.77777777777777,72,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_112_length_71_cov_556.312500,80.28169014084507,71,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_113_length_68_cov_26.615385,73.52941176470588,68,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_114_length_66_cov_309.454545,74.24242424242425,66,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_115_length_64_cov_507.111111,48.4375,64,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_116_length_62_cov_250.714286,77.41935483870968,62,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_117_length_60_cov_775.000000,76.66666666666667,60,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_118_length_60_cov_581.200000,85.0,60,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_119_length_60_cov_518.000000,83.33333333333333,60,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_120_length_59_cov_295.500000,84.7457627118644,59,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_121_length_59_cov_269.250000,83.05084745762711,59,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_122_length_58_cov_1610.333333,79.3103448275862,58,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_123_length_58_cov_103.333333,70.6896551724138,58,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_124_length_57_cov_94.000000,71.9298245614035,57,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_125_length_56_cov_1327.000000,80.35714285714286,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_126_length_56_cov_533.000000,82.14285714285714,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_127_length_56_cov_92.000000,85.71428571428571,56,0,0.0,0.0,0.0,0.0,NA,Chromosome
NODE_128_length_56_cov_26.000000,60.714285714285715,56,1,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.0,NZ_CP028919.1,Chromosome
